School Giga ID,School Name,Longitude,Latitude,Education Level,Country ISO3 Code,Country Name,School Data Source
c7186f78-20b5-3236-96e8-0df25fc82809,LETSIKA,27.74958038330078,-30.38644027709961,Primary,LSO,Lesotho,
58db833d-1f73-342b-87ee-774d3a426e08,LETSIKA,28.40451431274414,-29.693952560424805,Primary,LSO,Lesotho,
6a773483-8374-3d81-a3c9-a2b26ecefb4b,LETSOOA,28.254087448120117,-30.113618850708008,Primary,LSO,Lesotho,
dda4bad1-550e-37dd-9ca3-b9a94f5cd519,LETSUNYANE,27.756818771362305,-29.667499542236328,Primary,LSO,Lesotho,
0960e39f-f373-3686-8073-3aca614b2328,LIBIBING,28.993045806884766,-29.374984741210938,Primary,LSO,Lesotho,
eb629c04-5bb6-3509-baf6-c2160381a4af,LIBOBENG,28.700111389160156,-29.820085525512695,Primary,LSO,Lesotho,
3c4ad111-ab1f-35f1-9a1b-7b39e91450e2,LICHECHENG,27.757362365722656,-29.656816482543945,Primary,LSO,Lesotho,
84c6288e-59d5-36a0-b8f0-8fedc61239b7,LIEPELENG,28.67608070373535,-29.338674545288086,Primary,LSO,Lesotho,
28827a86-8934-34c9-ac10-f276d5145fc3,LIFAJANENG,27.594528198242188,-29.92342758178711,Primary,LSO,Lesotho,
26d7427f-eea0-3e29-96ce-770b560e02a1,LIFATENG PRIMARY,28.158037185668945,-29.84796714782715,Primary,LSO,Lesotho,
e5e9a0e0-dfe1-3733-ae93-c683623e6962,LIFE HIGH,27.48309326171875,-29.304542541503906,Secondary,LSO,Lesotho,
a773a015-14ec-36c4-b126-129691eb755d,LIHLABENG,29.103130340576172,-29.31853485107422,Primary,LSO,Lesotho,
588230a1-98fb-39df-a37a-7f6032b86b31,LIHLOAELENG,28.200000762939453,-29.600000381469727,Primary,LSO,Lesotho,
1226cde8-190c-3d96-90b3-18c443ecb242,LIHLOAHLOENG PRIMARY,28.714977264404297,-29.514991760253906,Primary,LSO,Lesotho,
d5355941-77f4-3f9d-bf36-94b4d764f817,LIKALANENG LEC,28.03340721130371,-29.470718383789062,Primary,LSO,Lesotho,
58f862a8-a509-333f-b7dd-b9b62f63744e,LIKALANENG R.C.,28.05983543395996,-29.468887329101562,Primary,LSO,Lesotho,
794da62a-aa53-3f83-a0f1-eb0db60ba5db,LIKEPE GOVERNMENT PRIMARY,27.799999237060547,-29.600000381469727,Primary,LSO,Lesotho,
9e81a74e-a248-385a-864c-e783cfc7c2ad,LIKEPE secondary school,27.799999237060547,-29.600000381469727,Secondary,LSO,Lesotho,
b2d2c007-8fce-337d-9d2c-0d824336eaf5,LIKHAKENG,28.093830108642578,-28.917285919189453,Secondary,LSO,Lesotho,
81a09e26-eb93-3e29-9750-562236532bc5,LIKHAKENG,28.071964263916016,-28.90871810913086,Primary,LSO,Lesotho,
e3f1f844-00bb-3e93-8419-f53242522b57,LIKHAKENG LEC,27.317138671875,-29.61928939819336,Primary,LSO,Lesotho,
89ef8d49-57e3-3e0f-8a2e-3c6722d2c931,LIKHAMENG,28.898334503173828,-29.33525276184082,Primary,LSO,Lesotho,
de885d1d-832e-3929-9a9f-3003f5c5f6c8,LIKHAMENG PRIMARY,27.828401565551758,-29.640810012817383,Primary,LSO,Lesotho,
b9263b3c-e49d-3bba-95de-fcff05289f38,LIKHEO PRIMARY SCHOOL,27.95476531982422,-29.160362243652344,Primary,LSO,Lesotho,
4bf25c58-d9b8-362b-a8be-86086241af81,LIKHETLANE,27.936460494995117,-28.979494094848633,Primary,LSO,Lesotho,
199fe96c-fe0a-3e59-9045-e65483285e86,LIKHETLENG,27.303787231445312,-29.53864288330078,Primary,LSO,Lesotho,
044e7c4b-9e4b-3430-8a6f-e29ed4c988e5,LIKHOELE,27.312902450561523,-29.824913024902344,Primary,LSO,Lesotho,
fa9a0c8c-b65a-358c-bb6a-fb4d56e8860e,LIKHOTOLIENG,28.0,-29.0,Primary,LSO,Lesotho,
8badeb7c-870b-39e8-a3d4-c5456b279589,LIKHUTLONG PRIMARY,28.287160873413086,-28.790159225463867,Primary,LSO,Lesotho,
0d906e44-67d8-3553-97cb-f47b661b3e13,LIKILA HIGH SCHOOL,28.299999237060547,-28.799999237060547,Secondary,LSO,Lesotho,
ebe2d540-1a97-340f-8ee2-3ea1db45cbc0,LIKILENG,28.719287872314453,-29.990421295166016,Primary,LSO,Lesotho,
6fe0fae4-f243-3843-9359-a16d313e8e3d,LIKILENG ENG.MEDIUM,28.257375717163086,-28.74973487854004,Primary,LSO,Lesotho,
4f7d1599-788f-3511-b3cb-32dd66c780b2,LIKILENG PRIMARY SCHOOL,28.163101196289062,-29.016326904296875,Primary,LSO,Lesotho,
e197f19d-c30d-35b0-ad5b-fd95628a1ac6,LIKOLOBENG,27.8815975189209,-29.507844924926758,Primary,LSO,Lesotho,
587bdb51-911c-30c0-abf0-9a619a43239d,LIKOMENG,28.459999084472656,-29.239999771118164,Primary,LSO,Lesotho,
dd24f779-0339-34bb-93fd-4d8337c5d25b,LIKOTOPONG,27.896251678466797,-29.580028533935547,Primary,LSO,Lesotho,
0b3aceaa-6ec7-3490-b139-a735927155e5,LIKOTSI LEC,27.461681365966797,-29.391523361206055,Primary,LSO,Lesotho,
3b1d4a9f-1f8c-3f85-8882-e903eaa7b9c0,LIKOTSI PRIMARY RC,27.465795516967773,-29.365962982177734,Primary,LSO,Lesotho,
6ccf2f50-c678-3e66-a7a0-3be775c9b109,LIKUENA L.E.C,27.451887130737305,-30.153934478759766,Secondary,LSO,Lesotho,
bdaeb0e9-38bd-3d38-965a-7250e9fe8289,LIKUILING COMMUNITY,27.741670608520508,-29.55816650390625,Primary,LSO,Lesotho,
c87d83d2-3941-3569-806b-d19cd9ca91e8,LIMAPONG PRIMARY,29.1346492767334,-29.154130935668945,Primary,LSO,Lesotho,
ec9e68bc-fb4b-3ecb-a04c-0e9d98e96bb1,LIMONKANENG,28.976835250854492,-29.0806827545166,Primary,LSO,Lesotho,
317fc5d1-21a3-35d0-bf15-2f81337f1fec,LINAKA,28.868471145629883,-29.509254455566406,Primary,LSO,Lesotho,
13157397-eab6-3b8b-bb83-a2dfe82964dc,LINAKANENG,28.924846649169922,-29.498565673828125,Secondary,LSO,Lesotho,
de40adfa-5a0b-374c-959f-a10970e073d1,LINAKANENG PRIMARY,28.919227600097656,-29.499120712280273,Primary,LSO,Lesotho,
b06de433-c0e2-3ced-9364-e4d3e6efea95,LINAKENG,28.533859252929688,-30.026086807250977,Primary,LSO,Lesotho,
1623e3cb-1206-345b-b90a-6f89e8dcf08b,LINAKENG,28.7834415435791,-29.530284881591797,Primary,LSO,Lesotho,
78a3eac6-4d0d-353a-b357-7093a2689af0,LINARENG,27.997455596923828,-28.888427734375,Primary,LSO,Lesotho,
849d19f1-994b-3ada-a95e-59c76762309d,LINARENG PRIMARY,29.16657829284668,-29.13517951965332,Primary,LSO,Lesotho,
fa7f2933-7127-393d-8692-76a5026e3af3,LINARENG SECONDARY,27.700000762939453,-29.100000381469727,Secondary,LSO,Lesotho,
5f3a8b5d-75ab-3a10-a4a3-34f470d8cab2,LINOKONG,28.349706649780273,-28.776094436645508,Secondary,LSO,Lesotho,
7465f998-6150-3b56-a78d-4ba9840fd8e1,LINOKONG,27.661909103393555,-29.140806198120117,Primary,LSO,Lesotho,
ceb73b01-68ce-3358-b3bd-29270120ea7a,LINOKONG,28.338882446289062,-28.788982391357422,Primary,LSO,Lesotho,
40c4402a-c081-3a14-ad60-8fa5d4150cdc,LINOTSING,28.02667999267578,-28.934600830078125,Secondary,LSO,Lesotho,
67bbcfb7-be92-3ea3-adeb-52853bb53a43,LINOTS'ING,27.421314239501953,-29.951114654541016,Primary,LSO,Lesotho,
ac0f484e-436a-3fdb-8f38-5e9515102ad3,LINOTS'ING,28.018840789794922,-28.93337631225586,Primary,LSO,Lesotho,
519e8f38-a6d0-3ef4-9284-429c484ef859,LINOTS'ING,28.9233455657959,-29.65115737915039,Primary,LSO,Lesotho,
3f86ff5d-b84f-3b6a-90d0-62c164663ba7,LINOTSING PRIMARY,29.146251678466797,-29.326072692871094,Primary,LSO,Lesotho,
0fd9730f-4fe0-3eee-bcfc-e64b4b7fbbaa,LINTSA GOVERNMENT PRIMARY SCHOOL,27.799999237060547,-29.0,Primary,LSO,Lesotho,
69f7d01a-519b-3e50-b0ba-c944a530f0bc,LINYOOKONG,28.662696838378906,-29.148571014404297,Primary,LSO,Lesotho,
9966aa2b-95a6-382e-884a-7dbc052747cd,LIOLI HIGH SCHOOL PRIMARY,27.700000762939453,-29.100000381469727,Secondary,LSO,Lesotho,
7960fce0-98cd-3952-b367-63e9d3536548,LIOTLOANENG,28.10369300842285,-29.158248901367188,Primary,LSO,Lesotho,
946193cc-d7f3-3624-987e-7cdcde3f454b,LIPELONG (THAMATHU),29.04604721069336,-29.846637725830078,Primary,LSO,Lesotho,
6ed0c78e-8b5b-379e-a974-0d695df0a944,LIPETU PRIMARY,28.11833381652832,-29.049781799316406,Primary,LSO,Lesotho,
39d2d3c5-fc41-3b73-8302-54b4977a39cb,LIPHAKOENG,28.15202522277832,-30.022979736328125,Primary,LSO,Lesotho,
d8c14bad-2d50-3dec-87ff-2b75191acbeb,LIPHAKOENG PRIMARY,28.370643615722656,-28.6905574798584,Primary,LSO,Lesotho,
315ae54c-68ce-337f-9c15-d57d38375d71,LIPHIRING,27.32433319091797,-30.127145767211914,Primary,LSO,Lesotho,
49975ee2-710b-3ea6-a544-bcd07f14b27d,LIPHOFUNG,27.54608917236328,-30.024494171142578,Primary,LSO,Lesotho,
0788d974-d9e3-315b-b1de-3eebbc509e76,LIPHOHONG HIGH SCHOOL,27.929767608642578,-29.20265007019043,Secondary,LSO,Lesotho,
720861f9-0143-30e0-9a45-5a1cf72f21fa,LIPHOOKOANENG PRIMARY,27.936372756958008,-29.04664421081543,Primary,LSO,Lesotho,
7ced4d9a-a164-3c48-932a-baef8e34cebb,LIQALA,27.808292388916016,-30.453102111816406,Primary,LSO,Lesotho,
7d37d9ec-bd0f-3dc1-b369-8495e9a9ed52,LIQALENG LEC,28.799999237060547,-29.899999618530273,Primary,LSO,Lesotho,
c1e48de6-7b9b-3807-bcf9-9268ee9a4996,LIQALENG RC,28.823585510253906,-30.032581329345703,Primary,LSO,Lesotho,
6907eabe-773b-3a9c-896c-e56c0523e90a,LIQHOBONG,28.563095092773438,-29.003280639648438,Primary,LSO,Lesotho,
dfd8d814-e632-3b57-852a-0d6e4fd29f6b,LIQOABING PRIMARY SCHOOL,27.376113891601562,-29.534025192260742,Primary,LSO,Lesotho,
316cd2b7-1b35-36ab-a893-519889085bdd,LIQOBONG PRIMARY,28.600000381469727,-29.0,Primary,LSO,Lesotho,
7b5b4868-87e1-3e34-9acf-fd15fa1f7b3c,LIRAOHELENG,27.52294921875,-29.371606826782227,Primary,LSO,Lesotho,
2ea144a8-6c29-3128-8cea-564849f200ae,LISELENG,28.3799991607666,-29.149999618530273,Primary,LSO,Lesotho,
6ba50a2b-fc96-3518-81da-d5df11509042,LISELENG,28.62860679626465,-29.24199867248535,Primary,LSO,Lesotho,
5022e228-ee5e-32de-af42-d20f1c0f1f1b,LISOLANE,28.19175148010254,-29.02911949157715,Primary,LSO,Lesotho,
b7ed9de4-497b-31ad-bac7-a1f1a212e494,LITHABANENG,27.527217864990234,-29.35152244567871,Secondary,LSO,Lesotho,
e9d16f08-1b1b-3dd8-becd-c10c11a784d6,LITHABANENG,27.534883499145508,-29.355205535888672,Primary,LSO,Lesotho,
0a4db54d-4f58-3834-8840-06ce05cd066c,LITHIPENG,27.699398040771484,-30.315914154052734,Primary,LSO,Lesotho,
d439988f-46c6-3493-be6b-c08ad83bbbf5,LITHOTENG LEC,27.506635665893555,-29.369524002075195,Primary,LSO,Lesotho,
e5bc9e69-49c7-3f18-9ded-f35cc631c466,LITLHOATS'ANENG,28.1262149810791,-28.774755477905273,Primary,LSO,Lesotho,
dfa7952d-a5d9-3e0c-8388-916387c55a38,LITOOANENG,28.87873649597168,-30.020177841186523,Primary,LSO,Lesotho,
32c97491-0d51-3fbb-b1b9-bce785961ec4,LITSILONG,27.69154167175293,-29.217470169067383,Primary,LSO,Lesotho,
bd343fcb-3c33-3ff3-bd2c-625f704289a8,LITS'OENENG,28.290000915527344,-29.59000015258789,Primary,LSO,Lesotho,
89ed962e-eed2-3e45-83af-48ee8f9d0e91,LITSOENENG LEC,27.06899642944336,-29.667957305908203,Primary,LSO,Lesotho,
c15c6046-2bf9-3197-9ece-90b9f54c2d7a,LITSOENENG METHODIST,27.043251037597656,-29.64054298400879,Primary,LSO,Lesotho,
e5935579-8000-3478-aad7-48606e759451,LITSOENYA GOVERNMENT PRIMARY SCHOOL,28.0,-29.799999237060547,Primary,LSO,Lesotho,
410780b7-4bf5-3db7-98ce-de7c55e108fd,LITSOETSE,28.707286834716797,-29.650371551513672,Primary,LSO,Lesotho,
cd01212a-ceca-3d8b-ba46-db2e62486e84,LITS'OKELENG,27.600000381469727,-29.899999618530273,Primary,LSO,Lesotho,
df48eb74-9da4-3388-af19-fd270cb8ed9b,LITTLE FLOWER,27.714996337890625,-29.06517791748047,Primary,LSO,Lesotho,
e59fad6e-412c-3d85-b4ac-5a824c6047cf,LIVING AND LOVING PRIMARY,27.56221580505371,-29.262149810791016,Primary,LSO,Lesotho,
4b7de317-29d0-33fd-ad9b-6be0af9b38f9,LONG,28.25307846069336,-29.497222900390625,Primary,LSO,Lesotho,
31623711-68ad-3cb6-b688-d2d6fc0e99e1,LORETTO,27.493864059448242,-29.34690284729004,Primary,LSO,Lesotho,
aa5823e7-53bd-344a-834e-76344ab70713,LOTI,28.593698501586914,-29.512386322021484,Primary,LSO,Lesotho,
f26f9617-6968-3f38-adde-c27c61739d6c,LOTI R.C. PRIMARY,28.237688064575195,-28.834829330444336,Primary,LSO,Lesotho,
6abdad9b-42b1-38ea-9a7a-fbb29c07a8d5,LUKA,27.564748764038086,-29.450815200805664,Primary,LSO,Lesotho,
2dd8150a-cb77-36fc-bf25-e783d5b635b3,LUKA,28.110000610351562,-29.59000015258789,Primary,LSO,Lesotho,
acf53776-ed23-37ca-8be1-f6b51d5e3fa3,LUMA-LUMA PRIMARY SCHOOL,28.416940689086914,-29.924787521362305,Primary,LSO,Lesotho,
d37b1314-a425-336a-8cc2-61214d829d33,MABATHO,28.35445213317871,-29.998754501342773,Primary,LSO,Lesotho,
a575cc28-7194-3e36-a27b-0ddd8bbcfbcc,MABATHOANA,27.497238159179688,-29.319713592529297,Secondary,LSO,Lesotho,
668636c8-eb89-3f34-8229-757a6ce20e26,MABATHO SEC  SCHOOL,28.209999084472656,-29.600000381469727,Secondary,LSO,Lesotho,
d7b66578-e0f1-3c43-8188-8d55e9fe98d6,MABATLA,27.476760864257812,-29.869760513305664,Primary,LSO,Lesotho,
251b9e1c-1c3c-330a-a4ff-e49081405de0,MABOEE,27.91525650024414,-28.918855667114258,Primary,LSO,Lesotho,
ebdc272d-cb79-3a37-9ea5-78e2a81a6cb2,MABOLOKA ACL,27.299999237060547,-29.889999389648438,Primary,LSO,Lesotho,
24b0d700-110f-3d1a-98f4-f0a7dbc783cf,MABOLOKA GOVERNMENT PRIMARY,28.950204849243164,-29.387752532958984,Primary,LSO,Lesotho,
ba8dd2fa-8ad0-30aa-b75d-6afd17e331a8,MABOLOKA SECONDARY SCHOOL,28.899999618530273,-29.399999618530273,Secondary,LSO,Lesotho,
3dcfb7f6-b9d0-3695-9abc-08bb777d87ce,MABOOE HIGH SCHOOL,27.914077758789062,-28.91823387145996,Secondary,LSO,Lesotho,
dbaef95e-2986-3651-a82a-fb179e5fed12,MABOTE LEC,27.532350540161133,-29.296350479125977,Primary,LSO,Lesotho,
70d82d81-7375-3814-bf19-ce87c9bfc712,MABOTE RC PRIMARY,27.5,-29.299999237060547,Primary,LSO,Lesotho,
dc90d8b2-d4f4-3d21-a97e-f77bebefda74,MABULENG,28.96135902404785,-29.15435028076172,Primary,LSO,Lesotho,
a01d4a98-00d5-3cd1-b7c3-fa8a7a69d66c,MABULENG SECONDARY,28.960615158081055,-29.15511131286621,Secondary,LSO,Lesotho,
ac39b469-26fe-3735-bcce-b079007f3916,MACHACHE,27.837678909301758,-29.397443771362305,Primary,LSO,Lesotho,
1e25897b-5070-325f-8f31-6054b2d51d29,MACHAKELA (ST JOSEPH),27.69029426574707,-29.743505477905273,Primary,LSO,Lesotho,
d15e6d3f-9a77-3073-a5bc-d6e04971ed5a,MACHEKOANENG,27.540538787841797,-29.43244171142578,Primary,LSO,Lesotho,
0f0b9c3e-4d44-3b13-9adc-ba48e5ccb129,MACHESENG PRIMARY,28.281957626342773,-29.603548049926758,Primary,LSO,Lesotho,
01a09192-510c-32e9-9664-f892a12e3fc3,MACSEM (MALUTI ADVENTIST),27.956499099731445,-29.107030868530273,Primary,LSO,Lesotho,
8f923db1-a077-3332-bb62-6098a3e40870,MADOMANENG,28.19772720336914,-29.60006332397461,Primary,LSO,Lesotho,
cf9a6dac-0ae2-3d19-b45b-0f23696c5fe6,MAFA LEC,28.262924194335938,-29.62334632873535,Secondary,LSO,Lesotho,
601892f7-40d2-3b30-a6e7-e69d014d1102,MAFETENG,27.232452392578125,-29.832439422607422,Secondary,LSO,Lesotho,
208e96c3-71e5-3e31-aa41-536aeb232f3b,MAFETENG ACCELERATED CHRISTIAN ACE,27.200000762939453,-29.799999237060547,Primary,LSO,Lesotho,
1461398e-d16f-342d-9079-26151e92e888,MAFETENG L.E.C.,27.23198127746582,-29.81599998474121,Primary,LSO,Lesotho,
64643af5-c13f-3c1b-9739-b8fec3267844,MAFIKALISIU,27.59332847595215,-29.694889068603516,Primary,LSO,Lesotho,
802d5e55-f973-3de7-b6f2-ce6fab1b1318,MAFIKA-LISIU,28.654970169067383,-28.578083038330078,Primary,LSO,Lesotho,
ab0af578-290f-3ddf-82e4-9793f81a6c45,MAFIKA-LISIU R.C.,27.80215072631836,-30.060564041137695,Primary,LSO,Lesotho,
b765940e-4b95-3f85-8475-fb446c8439cc,MAFUBE,27.92252540588379,-28.897737503051758,Primary,LSO,Lesotho,
080afe11-d963-31f7-8e8d-7bf2edd84f88,MAFURA,27.94075584411621,-30.34735107421875,Primary,LSO,Lesotho,
e7e282f2-92d2-3c11-943c-142ae9c2b548,MAFURA-PELA,28.993104934692383,-29.075708389282227,Primary,LSO,Lesotho,
cb3de6fa-57a5-300d-867f-9f73bdadb530,MAGDALENA,28.197919845581055,-30.21335220336914,Primary,LSO,Lesotho,
2c94fe67-29c3-313d-aab8-be7ff4bf0641,MAHABE PRIMARY,28.431987762451172,-30.047439575195312,Primary,LSO,Lesotho,
3a5754a0-5e45-39f2-9042-40dbd4b33b3f,MAHALA PRIMARY,28.27838897705078,-28.87094497680664,Primary,LSO,Lesotho,
6257e311-08a3-3c7b-b737-d520e1dd93b4,MAHALA SECONDARY,28.299999237060547,-29.0,Secondary,LSO,Lesotho,
d89d318f-4d5e-3e76-a070-34dae5eaa25b,MAHANENG,28.51556968688965,-28.66504669189453,Primary,LSO,Lesotho,
55def390-1be1-396d-940d-c9e82b80287c,MAHAO,28.50197982788086,-29.6907958984375,Primary,LSO,Lesotho,
9d896b76-3f10-32eb-a80b-dc94aafa4a92,MAHATENG,28.727088928222656,-29.10684585571289,Primary,LSO,Lesotho,
706b9403-8ae6-3771-b2d9-c31271685e12,MAHLABATHENG,27.5,-29.399999618530273,Primary,LSO,Lesotho,
09734677-d420-34f3-a210-f7c3551761dd,MAHLABATHENG SECONDARY SCHOOL,27.600000381469727,-29.399999618530273,Secondary,LSO,Lesotho,
9fa6e8a2-939f-3276-84ec-f1eff49fa562,MAHLAKANENG,28.22123908996582,-30.164628982543945,Primary,LSO,Lesotho,
fc9b568a-65c8-39a2-82d3-2f9d5d3b0eb7,MAHLAKENG,27.299999237060547,-29.799999237060547,Primary,LSO,Lesotho,
d9c86e42-e70d-3e6c-8ff4-2e349f4bb689,MAHLASELI,27.5,-29.399999618530273,Primary,LSO,Lesotho,
56647a52-a1ec-35ed-a92f-6ddfe5ed074c,MAHLATSA,27.951622009277344,-29.18845558166504,Primary,LSO,Lesotho,
8d324065-84e8-3474-b92a-c7b308e2a249,MAHLATSA PRIMARY,27.990468978881836,-29.176372528076172,Primary,LSO,Lesotho,
e37f4c19-f2fc-3331-996e-9a09d9f259c5,MAHLEKEFANE LEC PRIMARY,28.299999237060547,-29.0,Primary,LSO,Lesotho,
2780e279-5c60-3fdc-905b-a8740774ef6f,MAHLEKEFANE R.C,28.534320831298828,-29.033151626586914,Primary,LSO,Lesotho,
5d648420-3fd9-3724-84ce-3512f08fc76f,MAHLOENYENG,27.548391342163086,-29.57597541809082,Primary,LSO,Lesotho,
30fd7d24-0840-36e3-835c-9788b1a4a2e0,MAHLOENYENG SECONDARY,27.5,-29.600000381469727,Secondary,LSO,Lesotho,
1a52e5a7-951b-3cca-9299-541eccab2624,MAHLOMOLA,28.137590408325195,-30.16179084777832,Primary,LSO,Lesotho,
51ef6631-e59d-375e-87b1-1e08f0b82422,MAHLONG,28.261974334716797,-29.552011489868164,Primary,LSO,Lesotho,
54680f04-4dd0-353d-84bb-340f0f704d83,MAHOBONG,28.154016494750977,-28.933042526245117,Secondary,LSO,Lesotho,
8a32aa61-6392-3452-bdd0-aa6b02a9c769,MAHOBONG,27.899999618530273,-28.899999618530273,Primary,LSO,Lesotho,
28982c51-6b9f-3a52-a881-0c66fd6a3afe,MAHOLI,27.397085189819336,-29.711978912353516,Primary,LSO,Lesotho,
9aa72745-5620-3664-8ae1-6bdb7951c33e,MAHOLOKOANE,27.4630126953125,-29.78139877319336,Primary,LSO,Lesotho,
d346f02c-30c6-3836-b9ed-6e70d746fbaa,MAHUU AME,27.43520164489746,-29.522226333618164,Primary,LSO,Lesotho,
be541278-d3d3-3672-ae0b-fbbd058392d8,MAHUU L.E.C,27.421815872192383,-29.52176284790039,Primary,LSO,Lesotho,
332c6e27-0247-319b-b1ac-878978305f70,MAIME PRIMARY,28.220680236816406,-29.312633514404297,Primary,LSO,Lesotho,
ac609166-f5f2-341f-a9cb-3c0008093bfa,MAJAHENG PRIMARY,28.0,-29.100000381469727,Primary,LSO,Lesotho,
8629b1b9-04cb-38f0-8b79-a1ecbce2aeab,MAJAPERENG,27.824037551879883,-29.942184448242188,Primary,LSO,Lesotho,
3ee058d5-d58e-31d1-8ccc-a97ec0b7fb22,MAJARA,27.981216430664062,-30.132858276367188,Primary,LSO,Lesotho,
1fb339d4-2dab-383b-94fe-28c5d0a3f42f,MAJARA PRIMARY SCHOOL,27.59000015258789,-30.079999923706055,Primary,LSO,Lesotho,
938a728c-e3f7-38ca-81eb-6ebb66801791,MAJOALE GOVERN. PRIMARY,27.299999237060547,-30.0,Primary,LSO,Lesotho,
cec47a07-5d28-33aa-a5b0-0e5fb842f122,MAJOE-MATS'O,29.06319236755371,-29.485212326049805,Primary,LSO,Lesotho,
799654c0-90fa-3906-9f73-08b4fef67017,MAJOE-MATS'O,27.85967445373535,-30.476829528808594,Primary,LSO,Lesotho,
a77c7337-4e53-3dde-92e3-78dcd86257ca,MAJOE-MATSO P. SCHOOL,28.089643478393555,-29.092609405517578,Primary,LSO,Lesotho,
cea16ec3-556b-37ea-9180-65a2d99af5ca,MAKAMA,27.830303192138672,-30.406524658203125,Primary,LSO,Lesotho,
0e24bd8a-19ef-3080-811a-7266e1c5290c,MAKANYANE,28.281843185424805,-30.090721130371094,Secondary,LSO,Lesotho,
ba7f14cd-ce7f-33b6-8c6a-9680320b360a,MAKANYANE,28.273649215698242,-30.090913772583008,Primary,LSO,Lesotho,
67a29ab8-6085-3467-b6ae-c2e1361dc9d4,MAKAOTA HIGH SCHOOL,27.291841506958008,-29.730703353881836,Secondary,LSO,Lesotho,
9916d62e-eaa4-367e-bd83-67fc0f0582eb,MAKAPE GOVERNMENT PRIMARY,28.0,-28.899999618530273,Primary,LSO,Lesotho,
101c14e7-c0fb-3ec5-8b8f-2c9170713797,MAKATIKELE PRIMARY SCHOOL,28.093435287475586,-30.226226806640625,Primary,LSO,Lesotho,
1c1eec7c-eb9f-3dee-ad8b-5bd7caae34a9,MAKATSENG,27.779129028320312,-30.377105712890625,Primary,LSO,Lesotho,
dcfc606b-c6c4-36c9-b8c4-2b5957056af4,MAKAUNG,27.18634796142578,-29.839834213256836,Primary,LSO,Lesotho,
68d0e00f-38d1-3ca9-8a96-cf7979193a5d,MAKEBE ACL,27.58818244934082,-29.180143356323242,Primary,LSO,Lesotho,
4513ca1f-8363-3605-903a-d3e7b901e7d0,MAKEBE SECONDARY SCOOL,28.049999237060547,-28.899999618530273,Secondary,LSO,Lesotho,
b0d42510-7089-3f26-942b-bb52ce5a9801,MAKENA,27.315244674682617,-29.822465896606445,Secondary,LSO,Lesotho,
089dc237-091b-314c-adfc-05cd9d87f46d,MAKENENG,27.53755760192871,-29.60495376586914,Primary,LSO,Lesotho,
d2e3aa1f-4107-36ce-a7e6-5600e985ed4f,MAKHABANE,27.77728271484375,-30.26425552368164,Primary,LSO,Lesotho,
96822bcb-c497-333f-a340-d56006bda03e,MAKHABANE,27.47425651550293,-30.246244430541992,Primary,LSO,Lesotho,
8cd70bee-f1d8-33e2-874e-f4040db4701c,MAKHAKETSA (ST. CORNELIUS),27.760282516479492,-29.005237579345703,Primary,LSO,Lesotho,
f633971e-e88c-3601-95dc-a92ec75f4288,MAKHAKHE,27.54823875427246,-30.224830627441406,Primary,LSO,Lesotho,
05530d37-e2e1-3492-9821-22e10ea264b4,MAKHALENG,27.420000076293945,-30.079999923706055,Primary,LSO,Lesotho,
ac904178-3913-3431-92cc-9e8efeabf0e6,MAKHALONG,28.66582679748535,-30.11669158935547,Primary,LSO,Lesotho,
bc466c74-468c-3eb7-b6fd-ecb4c30acb07,MAKHALONG,28.700000762939453,-30.100000381469727,Secondary,LSO,Lesotho,
8b1295f2-b514-3750-804b-33d114e95d41,MAKHANGOA PRIMARY SCHOOL,28.229999542236328,-29.15999984741211,Primary,LSO,Lesotho,
5322bdb9-a3fb-34df-bd2b-f02fba65d1a5,MAKHAOLA HIGH SCHOOL,28.673320770263672,-30.110273361206055,Secondary,LSO,Lesotho,
97ce40a3-0dd8-3969-83d1-cd505a74d5ce,MAKHATE,27.431018829345703,-30.060298919677734,Primary,LSO,Lesotho,
7406782f-7589-3731-8065-011196c02f43,MAKHEKA,28.90550422668457,-29.619007110595703,Primary,LSO,Lesotho,
92fb1454-14cf-3356-8111-359a696840cd,MAKHEREHLOA PRIMARY,28.997390747070312,-29.479909896850586,Primary,LSO,Lesotho,
e950b8ac-aaac-3347-9e34-47768c76e431,MAKHETHENG,27.430206298828125,-30.165294647216797,Primary,LSO,Lesotho,
56d09ec4-cbf8-342a-b476-a1f5e1cb983e,MAKHETHENG,27.608478546142578,-29.825571060180664,Primary,LSO,Lesotho,
abd9c126-ec22-36a4-a37b-f9ee1edb3e9e,MAKHETHISA [MAHOBONG],28.162715911865234,-28.933015823364258,Secondary,LSO,Lesotho,
31b7c4ad-e63b-3c5c-be56-50967ab2a566,MAKHINENG,27.3799991607666,-30.1299991607666,Primary,LSO,Lesotho,
0bc7149f-88df-35c0-b441-d60c36d912f3,MAKHOA,28.126127243041992,-28.967994689941406,Secondary,LSO,Lesotho,
f9bce76d-11cc-3175-9e74-7b78138dccdb,MAKHOABA,27.382984161376953,-29.92301368713379,Primary,LSO,Lesotho,
22ed39df-d553-3971-95c9-4cd57e28fa78,MAKHOAKHOA COMMUNITY,28.424293518066406,-28.671411514282227,Primary,LSO,Lesotho,
ca841985-bc4c-3367-abd6-035641ee339c,MAKHOALIPANA,28.01453971862793,-29.777185440063477,Primary,LSO,Lesotho,
